id,name,first_name,birth_date,birthplace_notes,rank_id,birth_place_id
53801,Matteotti,"René",1969,,,
53802,Weiger,Roland,1961,,,
53803,Erismann,Friedrich,24.11.1842,,,1007
53804,Alder,Esther,1958,,,3
53805,Vogelsanger,"Johann Jakob",01.07.1849,,,389
53806,"Rosset-Jéquier",Paul,01.07.1872,,3,67
53807,Baumann,"Johann Jakob",1887,,,304
53808,Koller,"Maximilian Jakob",1920,,0,10
53809,Vollenwyder,Martin,04.10.1953,,,10
53810,Lauber,Gerold,04.09.1956,,,1971
53811,Picot,Madeleine,13.05.1907,,,20
53812,Baumer,Michael,05.10.1974,,2,
53813,Billeter,Alfred,23.08.1896,,,
53814,"Fehr Düsel",Nina,27.11.1980,,,
53815,Frey,Heinrich,1898,,,
53816,Wydler,Werner,1919,,,
53817,Rossier,Jean,1906,,,
53818,Bigus,Jochen,17.04.1966,,,
53819,"Glauser Krug",Sabine,1980,,,
53820,Binswanger,Johannes,17.11.1974,,,
53821,Chesney,Marc,24.07.1959,,,
53822,Fink,Carsten,?,,,
53823,"Füss",Roland,03.11.1966,,,
53824,Gerfin,Michael,06.09.1962,,,
53825,Knecht,Ferdinand,1842,,,
53826,"Mérel",Pierre,?,,,
53827,Mira,Antonietta,21.12.1967,,,
53828,Padula,Mario,?,,,
53829,Paolella,"Marc S.",30.06.1967,,,
53830,Rutherford,"Thomas Fox",07.06.1955,,,
53831,"Sáez-Martí","María",20.08.1965,,,
53832,Keller,Rudolf,1824,,,
53833,Thomann,Heinrich,1823,,,
53834,Schmitzer,Gerry,1951,,,
53835,Griesser,Johannes,1829,,,
53836,Hirzel,Arnold,1833,,,
53837,Schnurrenberger,Johann,1830,,,
53838,Kunz,Edwin,1839,,,
53839,Schweizer,Konrad,11.12.1901,,,
53840,Schenk,"Johann Jakob",1823,,0,
53841,Spinner,"Johann Jakob",1838,,,
53842,"Güller","Johann Jakob",1824,,,
53843,Sigrist,Salomon,1831,,,
53844,Egolf,"Johann Robert",1848,,,
53845,Frei,"Johann Heinrich",1836,,,
53846,Meier,"Johann Jakob",1831,,,
53847,Lanz,Fritz,1879,,,
53848,Morf,Hans,1883,,,
53849,Schneider,Albert,1863,,,
53850,Schoch,Adolf,1832,,,
53851,Hotz,Heinrich,1845,,,
53852,Brupbacher,Willy,1909,,,
53853,Meier-Ochsner,"Johann Jakob",1835,,37,
53854,Suter,Heinrich,1830,,,
53855,Fehr,Raffaela,1985,,,
53856,Gattiker,Albert,1840,,,
53857,Hotz,Johannes,1829,,,
53858,Walder,Gottfried,1833,,,
53859,"Meier-Wäspi",Heinrich,1840,,,
53860,Stehli,Adolf,,,,
53861,"Schwarzenbach-Nägeli",Johann,1835,,,
53862,Bosshard,"Johann Heinrich",1845,,,
53863,"Dürsteler",Rudolf,1848,,,
53864,"Rämann",Jakob,1842,,112,
53865,Bertrand,Jean-Louis,1840,,,89
53866,Penay,Paul,1846,,,
53867,Delrieu,Pierre-Louis,1839,,,
53868,Stolba,Robert,1912,,,
53869,"Schärer",Jakob,1904,,,
53870,Jucker,Rudolf,1859,,,
53871,Trachsler,Adolf,1847,,,
53872,Bamert,Ueli,1979,,,
53873,Rueff-Frenkel,Sonja,15.11.1972,,,
53874,Barmettler,Franziska,04.08.1982,,,
53875,Marti,Sibylle,19.03.1980,,,
53876,"Büsser",Jeannette,1973,,,
53877,Schick,Peter,1969,,,
53878,Wicki,Monika,29.12.1967,,,
53879,Kampus,Manuel,1984,,,
53880,"Moser-Schäfer",Arianne,1965,,,
53881,"Bellaïche",Judith,02.02.1971,,,1616
53882,"Stünzi","Christa Isabelle",1986,,,
53883,Bossert,Sandra,1979,,,
53884,Brunner,Hans-Peter,21.12.1955,,,
53885,"Müller",Fabian,1977,,,
53886,Hollenstein,Claudia,1967,,,
53887,Honegger,Walter,1962,,,
53888,Weber,Stephan,1966,,,
53889,Gisler,Andrea,1967,,,
53890,Columberg,Leandra,1999,,,
53891,"Euw, von",Paul,1978,,,
53892,Meier,Florian,1987,,,
53893,Weidmann,Tobias,1963,,,
53894,Ziegler,Christoph,28.11.1964,,,
53895,Huber,"Martin 4",1978,,,
53896,Mayer,Paul,1964,,,
53897,Roggenmoser,Romaine,1971,,,
53898,Rinderknecht,Daniela,1984,,,
53899,Wyss-Cortellini,Cristina,1972,,,
53900,Galeuchet,"David John",1971,,,
53901,Lamprecht,Thomas,1966,,,
53902,Fricker,Charles,,,,
53903,Birchmeier-Nussbaumer,Annette,1926,,,
53904,Sadriu,"Qëndresa (Qëni)",1994,,,
53905,"Rüegg",Karl,1896,,,
53906,Joss,Rosmarie,26.12.1982,,,
53907,Dentan,Albert,1896,,3,3178
53908,Rys,Alexandra,1965,,,
53909,Hunziker,Hans,1871,,,
53910,"Käser",Reinhold,1861,,,
53911,Bingert,Philippe,,,,
53912,Schurter,Emil,1846,,,
53913,Aeschbacher,Rudolf,1868,,,
53914,Coradi-Stahl,Adam,1845,,,
53915,Allenspach,"Josef Urban",1864,,,
53916,"Bär",Heinrich,1854,,,
53917,Benz,Emil,1871,,,
53918,Fehling,Hermann,14.07.1847,,,312
53919,Benndorf,Otto,13.09.1838,,,3179
53920,Dolder,Wilhelm,1871,,,
53921,Furrer,Heinrich,1874,,,
53922,Illi,Heinrich,1869,,,
53923,Kunz,Bricius,1877,,,
53924,Pfenninger,Arnold,,,,
53925,Germann,Heinrich,1863,,,
53926,"Glättli",Franz,1866,,,
53927,Meybohm,Karl,1872,,,
53928,Ott,Jakob,1854,,,
53929,Pfeiffer,Ernst,1874,,,
53930,Reutlinger,Jakob,1863,,,
53931,"Stüssi",Gottfried,1855,,,
53932,Temperli,Albert,1872,,,
53933,Albrecht,Max,1905,,,
53934,Bertram,Peter,1880,,,
53935,Blum,Alfred,1886,,,
53936,"Bosshart-Frölich",Jakob,1871,,,
53937,"Bantli (Buntli)",Heinrich,1882,,,
53938,Frank,Gustav,1888,,,
53939,Frank,Ludwig,1894,,,
53940,Hafner,Albert,1883,,,
53941,Hasler,Anton,1880,,,
53942,"Dätwyler",Martin,,,,
53943,Huber,Karl,1879,,,
53944,Huber,Ernst,1878,,,
53945,Knecht,Max,1888,,,
53946,"Knüsli",Emil,1888,,,
53947,"Kündig",Alfred,1879,,,
53948,Meier,Ferdinand,1876,,,
53949,Roth-Ochnser,Johannes,1872,,,
53950,"Carnicé",Jean-Marc,,,,
53951,Schellenberg,Emil,1899,,,
53952,Basler,Peter,1884,,,
53953,Gucker,Hans,1890,,,
53954,Maag-Ryser,Gustav,1885,,,
53955,"Stössel",Karl,1866,,,
53956,Voser,Josef,1902,,,
53957,Honegger,Hans,1874,,,
53958,Aufseesser,Ron,,,,
53959,"Serna, de la",Laurence,,,,
53960,Decrausaz,Alain,,,,
53961,Hardyn,Nathalie,1962,,,
53962,Iten,Andres,,,,
53963,Lampert,Frank,,,,
53964,"Rüfenacht",Gilles,1973,,,
53965,Frangi,Antonietta,30.09.1962,,,
53966,Piermartiri,Marco,,,,
53967,Lenzlinger,Karin,1959,,,
53968,Masur,Joachim,,,,
53969,Beer,Juan,1970,,,
53970,Beer,Manuela,,,,
53971,"Schläpfer-Escher","Carl Wilhelm",1833,,,
53972,"Spross-Döbeli",Natalie,,,,
53973,Steffan-Raschle,"HH. (ou J.J.)",,,,
53974,Candrian,Reto,,,,
53975,Ducrey,Daniel,,,,
53976,Schaub,Theophil,,,,
53977,Syz-Witmer,"Hans G.",,,,
53978,"Thoma Hauser",Sandra,1970,,,
53979,Weisbrod,Oliver,,,,
53980,Erismann,"Jürg Franz",,,,
53981,Knopf,Thomas,,,,
53982,Leuenberger,Matthias,,,,
53983,Meier,Andreas,,,,
53984,Meili,Tobias,,,,
53985,Schenk,Daniel,,,,
53986,Schultheiss,Luc,,,,
53987,Tappy,Jean-Pierre,,,,
53988,Brechtbuehl,Eveline,,,,
53989,Chauvet,Bernard,,,,
53990,Emch,Olivier,,,,
53991,Fallot,"Stéphane",,,,
53992,Favre,Marc,,,,
53993,Fehlmann,Robert,,,,
53994,Harran,Denis,,,,
53995,Henchoz,Gilbert,,,,
53996,Herren,Fred,,,,
53997,Journe,"François-Paul",,,,
53998,"Léger",Fabrice,,,,
53999,Membrez,Claude,,,,
54000,Morel,Christiane,,,,
54001,Poncet,Pierre,1952,,,
54002,Tamari,Nicolas,,,,
54003,"Raemy, de",Alexandre,,,,
54004,"Nötzlin-Werthemann",Rudolf,14.11.1840,,7,17
54005,Haas,Albert,,,,
54006,"Ritter von Marx",Louis,,,,
54007,"Strehlin (Strelin)",Gustav,1832,,,
54008,Bernasconi,Alphonse,,,,
54009,Zuppinger-Beder,J.,,,,
54010,Schalcher,Johannes,1824,,,
54011,Stahel-Frey,Arnold,,,,
54012,Lutz-Sutter,Carl,1833,,,
54013,Hefti-Luchsinger,Friedrich,,,,
54014,Jordi,Urs,1946,,,2535
54015,Bachofen-Dennler,Wilhelm,1841,,,
54016,Burckhardt,Leonhard,04.06.1953,,,17
54017,"Schär",Primo,1961,,,
54018,Ubl,Ralph,1969,,,919
54019,Kitsos,Christina,05.02.1981,,,5
54020,"Bonnet Merier",Corinne,1967,,,
54021,Atanasoski,Suzana,,,,
54022,Barbey-Chappuis,Marie,1981,,,20
54023,Flachsmann,Stefan,1965,,,
54024,Oegema,Bartelo,,,,
54025,Malche,Jean,1905?,,,
54026,Widmer,"Jürgen",,,,
54027,Chambaz,Antoine,,,,
54028,"Hügli",Werner,,,,
54029,"Müller","Francesco dit Franck",11.07.1958,,,
54030,Bourquin,Alfred,,,,
54031,Bergerat,Pierre,,,,
54032,Favre,Jean,,,,
54033,Vogel,"Paul-René",,,,
54034,Gehler,"Peter A.",,,,
54035,Walde,Andreas,1962,,,
54036,Burkhardt,Heinrich,1858,,,
54037,Dumur,"Jean-François",,,,
54038,Wild,Damian,1971,,,
54039,"Ochsenbein-Kölble",Nicole,1972,,,
54040,Koch,Nicole,1970,,,
54041,Friemel,Thomas,1977,,,
54042,"Matt, von",Dominique,,,,
54043,Maletinsky,Patrick,1979,,,
54044,Martin,"Roland Michael Gunnar",1957,,,
54045,Jessberger,Sebastian,1974,,,
54046,Ludwig-Hagemann,Ruth,1950,,,
54047,"Kuster Pfister",Gabriela,,,,
54048,Monsch,Andreas,,,,
54049,Lehmann,"Moritz Felix",1971,,,
54050,Wymann,Matthias,,,,
54051,"Thüring",Hubert,1963,,,
54052,Vuilleumier,Patrik,26.01.1965,,,
54053,Barrouillet,Pierre,25.12.1954,,,
54054,Hofstetter,Rita,1962,,,
54055,Chopard,Bastien,28.01.1959,,,
54056,Weddigen,Tristan,,,,
54057,Martin,Mike,,,,
54058,Rogler,Gerhard,1963,,,
54059,"Muralt, von",Olga,1857,,,
54060,Nachbauer,Carole,,,,
54061,"L'Hôte",Pierre-Alain,,,,
54062,Straub,Olivier,,,,
54063,Mazzotta,Roman,,,,
54064,"Hiss Holliger","Christèle",,,,
54065,Schuster-Gutmann,Hans,1868,,,
54066,Schnorf,"Paul 2",,,,
54067,Meyer,Beat,,,,
54068,"Plüss","Michael F.",,,,
54069,Chevalier,Pierre-Ami,,,,
54070,Gabella,"François",,,,
54071,Goppelroeder,Christoph,,,,
54072,Reiff,Felix,,,,
54073,Bosshard,Christian,1962,,,
54074,Morf,"Johann Jakob",,,,
54075,Morf,"Johann Jakob",,,,
54076,Adler,"Tibère",,,,
54077,"Büchi",Ralf,,,,
54078,Coninx,Severin,,,,
54079,Coninx-Girardet,Berta,,,,
54080,"Cuénod-d'Espine",Albert,15.06.1916,,,
54081,Daulte,"François",,,,
54082,Vuagniaux,Adolphe,,,,
54083,Ellermann-Coninx,Irmgard,1906,,,
54084,Fetz,Georges,,,,
54085,Hotz,Hans,,,,
54086,Isenburg,Hugo,,,,
54087,"Kündig","Johann Jakob",,,,
54088,"Lüssy-Gessler",Felix,15.09.1887,,,
54089,Paschoud,Pierre,,,,
54090,Ritter,Alfred,,,,
54091,Stutzer,Walter,1923,,,
54092,Theobald,Alexander,,,,
54093,Tobler,"André",,,,
54094,Treu-Neukomm,Ludwig,,,,
54095,Weber-Stehlin,Alfred,1884,,,
54096,Naef,"François",,,,
54097,Hagemann,Matthias,,,,
54098,Ulrich,"Conrad M.",,,,
54099,Hauser,Daniel,,,,
54100,Diethelm,Jakob,,,,
54101,Naegeli,Hans,,,,
54102,Schiltknecht,Kurt,,,,
54103,Johner,Pierre,1944,,,
54104,Staehelin,Gaudenz,1936,,2,
54105,Ruchet-Hartmann,Marc-Emile,14.09.1853,,1,3180
54106,"Nägeli-Abegg(-Landolt)",Heinrich,01.07.1850,,7,10
54107,Loosli,"Rudolf (Ruedi)",,,,
54108,Naville-Neher,Gustave,17.10.1848,,0,20
54109,Helfenstein,Werner,15.07.1947,,5,
54110,Kissling,Willy,26.05.1944,,3,
54111,Koechlin,Bernard,1935,,,
54112,"Schäuble",Rolf,1944,,,
54113,Lombard-Trembley,Alexis,13.08.1838,,,20
54114,Schnorf,Fritz,15.08.1893,,5,8
54115,Holzach,Robert,28.09.1922,,0,10
54116,Munz,"Hans 2",05.08.1916,,3,3181
54117,"Kundert-von Muralt","Heinrich Markus",19.01.1853,,2,855
54118,"Waldkirch, von","Eduard 2",01.07.1890,,,50
54119,Borel,"Eugène 2",20.06.1862,,0,14
54120,"Bridler-Sträuli",Otto,09.05.1864,,6,440
54121,Brunner,Max,16.09.1893,,3,10
54122,Chuard,Ernest-Louis,31.07.1857,,0,538
54123,Bolens,Francis,1890,,3,9
54124,Geigy,Rudolf,20.12.1902,,,17
54125,"Ludwig-Sprecher von Bernegg",Carl,15.02.1889,,,3182
54126,Peter,Jakob,10.05.1891,,,304
54127,Schindler-Baumann,"Hans (+Max)",22.11.1896,,1,10
54128,Burckhardt,Thomas,1950,,,
54129,Grether-Kast,Esther,1936,,,
54130,Hauser,Claude,1942,,2,
54131,Illi,Liselotte,1950,,,
54132,Scherrer,Anton,08.09.1942,,0,1604
54133,"Müller","Alex F.",29.08.1921,,,2
54134,Schnyder-Bucher,Felix,05.03.1910,,,78
54135,"Schürch-Weilenmann",Bruno,07.12.1923,,,
54136,Vischer(-Sarasin)-Honegger,Frank,11.09.1923,,,
54137,Wyss,Edmund,21.12.1916,,,17
54138,Gutzwiller,Felix,22.02.1948,,0,17
54139,Banga,Boris,09.08.1949,,3,17
54140,Gross,Andreas,21.08.1952,,,2557
54141,"Schläpfer",Alfred,25.11.1922,,,
54142,"Kündig",Markus,12.10.1931,,3,368
54143,Oehler,Edgar,02.03.1942,,0,193
54144,Ziegler,"Josef 2",29.06.1924,,5,2
54145,Schalcher,Heinrich,03.01.1917,,0,243
54146,Muff,Erwin,01.06.1935,,5,3031
54147,Roqancourt-Sadler,"Michèle",20.11.1944,,,
54148,"Müller",Daniel,23.02.1928,,0,809
54149,Schwarz,Urs,04.08.1926,,2,207
54150,Baechtold,Gilbert,08.08.1921,,,67
54151,Merz,Christian,31.12.1943,,,117
54152,Muheim-Grossmann,Anton,13.06.1916,,3,21
54153,Vannay,"Françoise",02.01.1945,,,3184
54154,Weber,Rolf,13.03.1923,,,2
54155,Weber,"Walter 2",12.03.1917,,,2037
54156,"Schmid-Käser",Rudolf,05.03.1888,,,2219
54157,Vontobel,William,05.07.1909,,,774
54158,Tschopp,Josef,13.07.1912,,,17
54159,Waldner,Fritz,06.10.1911,,,1775
54160,Geilinger,Rudolf,06.05.1848,,9,33
54161,Jost,Ruedi,,,,
54162,Stoppany,"Giovanni Ambrogio",11.12.1868,,,236
54163,Raissig,Walter,29.03.1910,,5,558
54164,Fischer-Vogel,Hans,15.12.1892,,,39
54165,Breitenmoser,Albin,15.12.1920,,5,3185
54166,Gallay,Marc,,,,
54167,Fritz,"Max Robert",10.11.1955,,2,
54168,"Fässler",Ulrich,28.11.1943,,0,
54169,Eperon,Patrick,19.05.1968,,,20
54170,Burckhardt-Finsler,Albert,18.11.1854,,,17
54171,Farner,Oskar,22.09.1884,,,
54172,Frey-Wettstein,Franziska,1938,,,
54173,Pictet,"Ernest Pyrame Marc",09.07.1829,,,37
54174,Martin-Cremieux,Antoine,07.03.1846,,,72
54175,"Schönenberger",Karl,06.12.1900,,,
54176,Chauvet-Hentsch,"Michel Georges",06.11.1823,,,20
54177,Schmid,"Peter 2",24.04.1951,,,
54178,Eichenberger-Walther,Corina,14.10.1954,,,81
54179,Steimer,"Olivier Robert",05.09.1955,,0,174
54180,Quadri,Peter,09.12.1945,,,
54181,Pidoux,Jean-Yves,25.02.1956,,,73
54182,Strobel,Martin,1966,,,
54183,Umbach,"Andreas V.",26.08.1963,,,
54184,Neuhaus,"Peter Ch.",,,,
54185,Jans,Beat,12.07.1964,,,17
54186,Atteslander,Jan,1963,,,
54187,Zwick,Fabian,1970,,,
54188,"Loon, van",Dolf,1951,,,
54189,"Mühll, von der-His",Karl,13.09.1841,,,17
54190,Kurz,Wilfried,18.04.1938,,,
54191,Baumann,"Martin 2",1960,,,3186
54192,Caroni,Andrea,19.04.1980,,1,2
54193,"Ziörjen",Lothar,24.02.1955,,,
54194,Meyer,Mattea,09.11.1987,,,17
54195,Probst,Jean-Marc,23.04.1956,,,67
54196,"Gähwiler",Lukas,04.05.1965,,,
54197,"Gmür",Markus,23.09.1963,,,
54198,"Bürlimann",Martin,1964,,,
54199,Schellenberg,Hans,1923,,,
54200,Leuenberger,Roland,1968,,,
54201,Huber,"Beat 2",1973,,,
54202,Sulger,Bernard,10.10.1931,,,
54203,"Grütter","Fritz 2",,,,
54204,Wyler,"Didier Claude",03.08.1917,,,171
54205,Stohler-Bader,Martin,21.10.1914,,,
54206,Wyler,Walter,07.01.1901,,,
54207,Wullschleger,"Rudolf (""Wulli"")",02.10.1916,,,
54208,Wermuth,Cornelia,1949,,,
54209,Wenk,Paul,09.08.1926,,,
54210,Vogt,Hermann,11.03.1879,,,
54211,Vogel,Theo,06.06.1882,,,
54212,Sandoz,Henri,02.04.1896,,,
54213,Rieder,Walter,03.01.1917,,,
54214,Reutlinger,Dora,,,,
54215,Meier,Oskar,28.11.1887,,,
54216,Magnin,Jean-Jacques,23.04.1946,,,
54217,Macquat,Roger,25.02.1921,,,3187
54218,Lutz,Paul-Otto,31.05.1962,,,
54219,Loepfe,Adolf,08.03.1908,,,
54220,Liechti,Hanni,1918,,,
54221,Gelpke,"Elisabeth (Elsbeth)",1899,,,
54222,Knecht,Hans,16.09.1930,,,
54223,Kleeb,Gotthold,2.6.1896,,,
54224,Keller,Willy,11.04.1908,,,
54225,"Hohl (?)",Konrad,12.4.1891,,,
54226,Hofstetter,Gertrude,,,,
54227,Hirzel,Fritz,1945,,,
54228,Hefti,"Hans (Jean)",16.01.1927,,,
54229,Gaillard,"Raphaël",24.09.1908,,,
54230,Frey,Constant,04.12.1892,,,643
54231,"Flütsch",Peter,19.08.1910,,,
54232,Etter,Rosmarie,18.12.1923,,,
54233,Colombo,Pietro,07.04.1928,,,
54234,Camenzind,"Irene Helene",06.06.1965,,,
54235,Jenny,Fritz,"vers 1883",,,
54236,Cantieni,Angela,,,,
54237,Preuss,Peter,,,,
54238,Roduner,Andreas,22.2.1864,,,
54239,Girod,Urs,05.04.1950,,,
54240,"Münch",Max,17.02.1904,,,
54241,Renggli,Jules,1895,,,
54242,"Wattenwyl, von","Alice Elisabeth Helene",1882,,,
54243,Meister,"Christian P.",1945,,,
54244,Rickenbach,"Andreas M.",1927,,,152
54245,"Müller","Christoph M.",1948,,,
54246,Bruppacher,"C. Mark",1946,,,1027
54247,Bleuler,"Anna Bertha",,,,
54248,Forrer,Maria,1845-,,,
54249,Schulthess,Luise,1850,,,
54250,Heusser,"Maria Luise",1864,,,
54251,Schulthess,"Dorothea Amalie",1838,,,
54252,Bruppacher,Regnla,1826,,,
54253,Wirz,"Elise Henriette",1844,,,
54254,"Nägeli","Emilie Luise",1846,,,
54255,Schlickow,Virginie,1853,,,
54256,Wittwer,Emile,,,,
54257,Vurlod,Alexis,,,,
54258,"Vulliémoz",Ernest,,,,
54259,Vourloud,"Félix",,,,
54260,Vallecard,Ernest,,,,
54261,Uldry,Edouard,,,,
54262,Treyvaud,Arthur,,,,
54263,Thonney,Auguste,,,,
54264,Thonney,Auguste,,,,
54265,Thibaud,Armand,,,,
54266,Tauxe-Neveu,Lucien,,,,
54267,Tauxe-Berthex,Adrien,,,,
54268,Sahy,Louis,,,,
54269,Rubattel,Henri,,,,
54270,Romang,Emile,,,,
54271,Rolaz,Louis,,,,
54272,Roch-Berthod,Louis,,,,
54273,Ponnaz,Henri,,,,
54274,Piot,Louis,,,,
54275,Piguet,Victorin,,,,
54276,Pidoux,Louis,,,,
54277,Pichard,Henri,,,,
54278,Paillard,"Félix",,,,
54279,Oulevey,Jules,,,,
54280,Nicod,Victor,,,,
54281,Morex,Jean-Pierre,,,,
54282,Morerod,Henri,,,,
54283,Moennoz,Henri,,,,
54284,Michoud,Jules,,,,
54285,"Mégroz","Frédéric",,,,
54286,Matter,"Frédéric",,,,
54287,Massip,Charles,,,,
54288,"Zünd",Georges,1958,,,
54289,Weissert,"Cédric",1984,,,
54290,"Weidmann Yenny",Chantal,1969,,,
54291,Wahlen,Marion,1985,,,
54292,Volet,Pierre,1956,,,
54293,Troilliet,Daniel,1954,,,
54294,Thalmann,Muriel,1962,,,
54295,Suter,Nicolas,1971,,,
54296,"Stürner",Felix,1966,,,
54297,Sordet,Jean-Marc,1958,,,
54298,Sonnay,Eric,1960,,,
54299,Soldini,Sacha,1979,,,
54300,Simonin,Patrick,1969,,,
54301,Ryf,Monique,1957,,,
54302,Rydlo,Alexandre,1981,,,
54303,Rubattel,Denis,1957,,,
54304,Romano-Malagrifa,Myriam,1966,,,
54305,Romanens,"Pierre-André",1957,,,
54306,Rime,Anne-Lise,1963,,,
54307,Rezso,"Stéphane",1964,,,
54308,Rey-Marion,Aliette,1960,,,
54309,"Räss",Etienne,1982,,,
54310,Radice,Jean-Louis,1958,,,
54311,Probst,Delphine,1971,,,
54312,Pointet,"Cloé",1999,,,
54313,Podio,Sylvie,1968,,,
54314,Petermann,Olivier,1970,,,
54315,Pernoud,"Pierre-André",1956,,,
54316,Pedroli,"Sébastien",1975,,,
54317,Pahud,Yvan,1980,,,
54318,Paccaud,Yves,1954,,,
54319,Mottier,"Pierre-François",1967,,,
54320,Mojon,"Gérard",1955,,,
54321,"Miéville",Laurent,1967,,,
54322,"Métraux-Botteron",Anne-Laure,1990,,,
54323,Meldem,Martine,1953,,,
54324,Meienberger,Daniel,1963,,,
54325,Mayor,Olivier,1966,,,
54326,Matter,Claude,1948,,,
54327,Mattenberger,Nicolas,1970,,,
54328,Masson,"Stéphane",1964,,,
54329,Lohri,Didier,1958,,,
54330,Liniger,Philippe,1950,,,
54331,Karlen,Dylan,1984,,,
54332,Joly,Rebecca,1990,,,
54333,Jobin,Philippe,1968,,,
54334,Jaquier,"Rémy",1952,,,
54335,Jaques,Vincent,1975,,,
54336,Glauser,Nicolas,1971,,,
54337,Gfeller,Olivier,1967,,,
54338,Germain,Philippe,1961,,,
54339,Freymond,Isabelle,1977,,,
54340,Fonjallaz,Pierre,1965,,,
54341,Favrod,Pierre-Alain,1973,,,
54342,Epars,Olivier,1958,,,
54343,Echenard,"Cédric",1974,,,
54344,Develey,Daniel,1953,,,
54345,Devaud,"Grégory",1984,,,
54346,Desarzens,Eliane,1958,,,
54347,"Démétriadès",Alexandre,1991,,,
54348,"Cuérel",Julien,1973,,,
54349,"Cuendet Schmidt",Muriel,1968,,,
54350,Croci-Torti,Nicolas,1977,,,
54351,Courdesse,"Régis",1950,,,
54352,Cornamusaz,Philippe,1959,,,
54353,Christin,Dominique-Ella,1959,,,
54354,Chevalley,Christine,1955,,,
54355,Chapuisat,"Jean-François",1968,,,
54356,Carvalho,Carine,1982,,,
54357,Cardinaux,"François",1957,,,
54358,Cala,"Sébastien",1988,,,
54359,"Byrne Garelli",Josephine,1955,,,
54360,Butera,Sonya,1965,,,
54361,Bovay,Alain,1958,,,
54362,Bolay,Nicolas,1984,,,
54363,"Bezençon",Jean-Luc,1954,,,
54364,Baux,"Céline",1968,,,
54365,Balet,"Stéphane",1967,,,
54366,Aschwanden,Sergei,1975,,,
54367,Aminian,Taraneh,1956,,,
54368,"Züger",Eric,1954,,,
54369,Zeiter-Hofmann,Catherine,1956,,,
54370,Yercin,Marcel-David,1949,,,
54371,Wyssa,Claudine,1953,,,
54372,"Weber-Jobé",Monique,1947,,,
54373,Walther,Eric,1943,,,
54374,Vuilloud-Laurent,Linette,1945,,,
54375,Vauthey,Michel,1940,,,
54376,"Vanat-Prélaz",Roselyne,1937,,,
54377,Thibaud,Jean-Marc,1944,,,
54378,Surer,Jean-Marie,1959,,,
54379,Stucki,Elisabeth,1947,,,
54380,Sisto-Zoller,Suzanne,1952,,,
54381,"Singer, van",Christian,1950,,,
54382,Schmutz,Jean,1937,,,
54383,Ryter,"Françoise",1939,,,
54384,Rossier,Francis,1945,,,
54385,Reymond,Gaston,1944,,,
54386,Renaud,Michel,1944,,,
54387,Rapaz,Pierre-Yves,1967,,,
54388,Randin,Philippe,1952,,,
54389,Poget,Claude,1947,,,
54390,Petter,Pascal,1961,,,
54391,Panchaud-Bruand,Janine,1941,,,
54392,Oulevey,Gilbert,1940,,,
54393,Morand,Stives,1965,,,
54394,Michod,Maurice,1942,,,
54395,Melly,Serge,1954,,,
54396,Liniger,Nathalie,1961,,,
54397,Lasserre,Etienne,1948,,,
54398,Kunz-Tripet,Chantal,1950,,,
54399,Koeb,Xavier,1943,,,
54400,Klaus,Jean-Louis,1948,,,
54401,Kernen,Olivier,1960,,,
54402,Jaquemet,Edouard,1944,,,
54403,Imhof,Nicolas,1965,,,
54404,Huguelet,Roland,1954,,,
54405,Guyaz,Raymond,1943,,,
54406,Guisand,Francine,1954,,,
54407,Guignard,"Véronique",1964,,,
54408,Grognuz,"Frédéric",1955,,,
54409,Grangier,Alain,1948,,,
54410,Grand,"Hélène",1948,,,
54411,Gottraux,Martial,1945,,,
54412,Gogniat,Jean-Claude,1937,,,
54413,Glur,Marcel,1941,,,
54414,"Gilliéron",Alain,1955,,,
54415,Germanier,Luc,1960,,,
54416,"Gay Vallotton","Michèle",1954,,,
54417,Filippozzi,Yves,1955,,,
54418,Fardel,"Claude-André",1950,,,
54419,Duvoisin,Jean-Marc,1947,,,
54420,Dumartheray,Daniel,1955,,,
54421,Dulex,Suzi,1960,,,
54422,Dudt,Jean-Paul,1951,,,
54423,Dind,Claudine,1945,,,
54424,Delacour,"André",1943,,,
54425,"Debluë","François",1957,,,
54426,Dapples,Roland,1942,,,
54427,"Däppen",Ursula,1954,,,
54428,Conod,"A. Olivier",1947,,,
54429,Clot,Bertrand,1952,,,
54430,Chevalier,"Gérard",1939,,,
54431,Challande,"René",1946,,,
54432,Cadosch,"François",1940,,,
54433,Buffet,Pascal,1946,,,
54434,Brughera-Grandjean,"Hélène",1937,,,
54435,Bourqui,Alain,1954,,,
54436,Bottlang-Pitter,Jaqueline,1955,,,
54437,"Borboën",Jacqueline,1948,,,
54438,"Bezençon",Jacques,1946,,,
54439,"Berseth Hadeg",Verena,1944,,,
54440,"Béguelin",Victor,1952,,,
54441,Ambresin,Jean-Jacques,1942,,,
54442,"Würgler",Yvette,1949,,,
54443,Vullioud,"Jean-François",1945,,,
54444,Vuagniaux,Willy,1925,,,
54445,Vaney,Gilbert,1926,,,
54446,Vallon,Jaques,1918,,,
54447,Thibaud,Marianne,1926,,,
54448,Terrapon,Jean,1933,,,
54449,"Rüegger",Edmond,1911,,,
54450,Rossy,Henri,1932,,,
54451,Rayroud,Colin,1949,,,
54452,Pittet,Jean-Louis,1919,,,
54453,Pillonel,Jean,1930,,,
54454,Pignolet,Michel,1931,,,
54455,Picot,"Félix",1922,,,
